            instance  instanceType     n   m        R  beta  duplDist  seed  alpha  ubAlg  testType       time  ubAlg  umdpAlg     ubTime      ub     lb  p1  p2  p3    disp   dispReal    umdpTime  timeLastEC  ecTtb  ecIterTb  ecNumAlt  ecTime  ecInsertTime  ecNodes  lsTime  lsAltImpr  lsSteps  lsShifts  lsSwaps  ferIter  ferAvgColTime  ferMaxColTime
  weee-3600-59-075-6          weee  3600  59  6478130  0.75        71     1  0.001    ubi      umdp    1800.45    ubi      fer    25.6483  225660  18911   3   6  19   18911   0.308539     1773.04     1773.04      0         0         0       0             0        0       0          0        0         0        0     3117             NA        1.03669
  study-400-11-000-4         study   400  11       49     0     79752     1  0.001    ubi      umdp   0.382715    ubi      fer  0.0146699      21     10   3   9  15      15         31    0.349351    0.349351      0         0         0       0             0        0       0          0        0         0        0        7             NA       0.320761
  weee-3200-53-100-6          weee  3200  53  5118375     1        26     1  0.001    ubi      umdp    1497.82    ubi      fer    17.1715  174055  26019   3   6  19  170719    1.07564     1479.38     1479.38      0         0         0       0             0        0       0          0        0         0        0     3349             NA       0.904337
 study-2400-41-000-2         study  2400  41       62     0   2878739     1  0.001    ubi      umdp    7.58473    ubi      fer    2.61941      31     12   3   9  15      20         31     3.71063     3.71063      0         0         0       0             0        0       0          0        0         0        0       12             NA       0.919082
  study-400-11-010-4         study   400  11       49   0.1     79752     1  0.001    ubi      umdp   0.410587    ubi      fer  0.0143681      21      5   3   9  15      15         31    0.373624    0.373624      0         0         0       0             0        0       0          0        0         0        0        7             NA       0.344046
  weee-4000-65-075-3          weee  4000  65  7997907  0.75        94     1  0.001    ubi      umdp     1800.1    ubi      fer    37.2844  269334  39009   3   6  19   39009    0.40178     1760.65     1760.65      0         0         0       0             0        0       0          0        0         0        0     2459             NA        1.12906
 study-3600-59-000-5         study  3600  59       60     0   6478141     1  0.001    ubi      umdp    20.7768    ubi      fer    9.16272      31     13   3   9  15      19         31     8.51268     8.51268      0         0         0       0             0        0       0          0        0         0        0       13             NA        1.53924
  weee-1200-23-050-4          weee  1200  23   719400   0.5         1     1  0.001    ubi      umdp   0.798767    ubi      fer   0.582639   17315   4580   3   6  19   17315    0.91158   0.0830008   0.0830008      0         0         0       0             0        0       0          0        0         0        0        1             NA      0.0358343
  study-800-17-000-4         study   800  17       55     0    319546     1  0.001    ubi      umdp   0.704192    ubi      fer  0.0929648      25      9   3   9  15      17         31    0.531016    0.531016      0         0         0       0             0        0       0          0        0         0        0        9             NA       0.352241
  weee-2800-47-025-2          weee  2800  47  3918567  0.25        34     1  0.001    ubi      umdp    1800.33    ubi      fer    11.1187  140403  44988   3   6  19   44988   0.620496      1788.2      1788.2      0         0         0       0             0        0       0          0        0         0        0     5330             NA       0.839819
 weee-4000-65-050-10          weee  4000  65  7997920   0.5        81     1  0.001    ubi      umdp    1800.18    ubi      fer    37.6902  254456  63566   3   6  19   63566   0.514207     1760.24     1760.24      0         0         0       0             0        0       0          0        0         0        0     2477             NA         1.1049
 weee-1200-23-100-10          weee  1200  23   719398     1         3     1  0.001    ubi      umdp   0.838675    ubi      fer   0.599695   19737   4823   3   6  19   19737   0.978801    0.110558    0.110558      0         0         0       0             0        0       0          0        0         0        0        1             NA      0.0610376
  weee-1600-29-075-9          weee  1600  29  1279196  0.75         5     1  0.001    ubi      umdp    2.25609    ubi      fer    1.79887   33579   6698   3   6  19   33579   0.942502     0.19187     0.19187      0         0         0       0             0        0       0          0        0         0        0        1             NA       0.108136
   weee-800-17-100-8          weee   800  17   319601     1         0     1  0.001    ubi      umdp   0.259402    ubi      fer   0.174591    8715   1058   3   6  19    8715   0.974881   0.0349264   0.0349264      0         0         0       0             0        0       0          0        0         0        0        1             NA      0.0152921
   weee-800-17-075-9          weee   800  17   319600  0.75         1     1  0.001    ubi      umdp   0.276195    ubi      fer   0.183552    6549   2501   3   6  19    6549    0.84055    0.041393    0.041393      0         0         0       0             0        0       0          0        0         0        0        1             NA      0.0235659
   weee-400-11-075-7          weee   400  11    79801  0.75         0     1  0.001    ubi      umdp   0.045844    ubi      fer  0.0245571    2362    174   3   6  19    2362    1.01333  0.00878833  0.00878833      0         0         0       0             0        0       0          0        0         0        0        1             NA     0.00340962
   weee-400-11-100-2          weee   400  11    79801     1         0     1  0.001    ubi      umdp  0.0510461    ubi      fer  0.0275635    2410    581   3   6  19    2410    1.02263   0.0109409   0.0109409      0         0         0       0             0        0       0          0        0         0        0        1             NA     0.00583941
  weee-3200-53-100-9          weee  3200  53  5118362     1        39     1  0.001    ubi      umdp    1800.48    ubi      fer    17.3576  192066  19548   3   6  19   19548   0.354212     1781.83     1781.83      0         0         0       0             0        0       0          0        0         0        0     3902             NA       0.914828
  weee-2400-41-050-6          weee  2400  41  2878792   0.5         9     1  0.001    ubi      umdp    7.64074    ubi      fer    6.45651   80192  29488   3   6  19   80192   0.981346     0.50976     0.50976      0         0         0       0             0        0       0          0        0         0        0        1             NA       0.304943
