instance n m beta time alpha nsolved ubi lbColor ub lb vs timelim memlim
weee-200-4-075-1 200 4 0.75 6.9524781703949 0.01 1 0.573753647657251 0.573753647657251 0.573753647657251 0.573753647657251 0.57375364765725 0 0
weee-200-4-075-1 200 4 0.75 7.15221214294434 0.001 1 0.573753647657251 0.573753647657251 0.573753647657251 0.573753647657251 0.57375364765725 0 0
weee-200-4-100-1 200 4 1 7.09015011787415 0.05 1 0.573753647657251 0.573753647657251 0.573753647657251 0.573753647657251 0.57375364765725 0 0
weee-200-4-100-1 200 4 1 7.03631687164307 0.01 1 0.573753647657251 0.573753647657251 0.573753647657251 0.573753647657251 0.57375364765725 0 0
weee-200-4-100-1 200 4 1 7.19086599349976 0.001 1 0.573753647657251 0.573753647657251 0.573753647657251 0.573753647657251 0.57375364765725 0 0
weee-200-6-025-1 200 6 0.25 7.46053910255432 0.05 1 0.669339775370477 0.669339775370477 0.669339775370477 0.669339775370477 0.669339775370476 0 0
weee-200-6-025-1 200 6 0.25 7.58245086669922 0.01 1 0.669339775370477 0.669339775370477 0.669339775370477 0.669339775370477 0.669339775370476 0 0
weee-200-6-025-1 200 6 0.25 10.2170610427856 0.001 1 0.669339775370477 0.669339775370477 0.669339775370477 0.669339775370477 0.669339775370476 0 0
weee-200-6-050-1 200 6 0.5 7.43994307518005 0.05 1 0.669339775370477 0.669339775370477 0.669339775370477 0.669339775370477 0.669339775370476 0 0
weee-200-6-050-1 200 6 0.5 8.20378613471985 0.01 1 0.669339775370477 0.669339775370477 0.669339775370477 0.669339775370477 0.669339775370476 0 0
weee-200-6-050-1 200 6 0.5 7.70839095115662 0.001 1 0.669339775370477 0.669339775370477 0.669339775370477 0.669339775370477 0.669339775370476 0 0
weee-200-6-075-1 200 6 0.75 7.67101812362671 0.05 1 0.669339775370477 0.669339775370477 0.669339775370477 0.669339775370477 0.669339775370476 0 0
weee-200-6-075-1 200 6 0.75 8.17338800430298 0.01 1 0.669339775370477 0.669339775370477 0.669339775370477 0.669339775370477 0.669339775370476 0 0
weee-200-6-075-1 200 6 0.75 11.4886159896851 0.001 1 0.669339775370477 0.669339775370477 0.669339775370477 0.669339775370477 0.669339775370476 0 0
weee-200-6-100-1 200 6 1 7.39047908782959 0.05 1 0.669339775370477 0.669339775370477 0.669339775370477 0.669339775370477 0.669339775370476 0 0
weee-200-6-100-1 200 6 1 7.47881293296814 0.01 1 0.669339775370477 0.669339775370477 0.669339775370477 0.669339775370477 0.669339775370476 0 0
weee-200-6-100-1 200 6 1 12.0347208976746 0.001 1 0.669339775370477 0.669339775370477 0.669339775370477 0.669339775370477 0.669339775370476 0 0
weee-200-8-025-1 200 8 0.25 8.08340096473694 0.05 1 1.18165346041045 1.18165346041045 1.18165346041045 1.18165346041045 1.18165346041045 0 0
weee-200-8-025-1 200 8 0.25 7.98938393592834 0.01 1 1.18165346041045 1.18165346041045 1.18165346041045 1.18165346041045 1.18165346041045 0 0
weee-200-8-025-1 200 8 0.25 37.8824789524078 0.001 1 1.18165346041045 1.18165346041045 1.18165346041045 1.18165346041045 1.18165346041045 0 0
weee-200-8-050-1 200 8 0.5 8.01365208625793 0.05 1 1.18165346041045 1.18165346041045 1.18165346041045 1.18165346041045 1.18165346041045 0 0
weee-200-8-050-1 200 8 0.5 7.72430109977722 0.01 1 1.18165346041045 1.18165346041045 1.18165346041045 1.18165346041045 1.18165346041045 0 0
weee-200-8-050-1 200 8 0.5 34.5735220909119 0.001 1 1.18165346041045 1.18165346041045 1.18165346041045 1.18165346041045 1.18165346041045 0 0
weee-200-8-075-1 200 8 0.75 8.33182096481323 0.05 1 1.18165346041045 1.18165346041045 1.18165346041045 1.18165346041045 1.18165346041045 0 0
weee-200-8-075-1 200 8 0.75 8.08321905136108 0.01 1 1.18165346041045 1.18165346041045 1.18165346041045 1.18165346041045 1.18165346041045 0 0
weee-200-8-075-1 200 8 0.75 75.6451861858368 0.001 1 1.18165346041045 1.18165346041045 1.18165346041045 1.18165346041045 1.18165346041045 0 0
weee-200-8-100-1 200 8 1 7.91031813621521 0.05 1 1.18165346041045 1.18165346041045 1.18165346041045 1.18165346041045 1.18165346041045 0 0
weee-200-8-100-1 200 8 1 8.46560287475586 0.01 1 1.18165346041045 1.18165346041045 1.18165346041045 1.18165346041045 1.18165346041045 0 0
weee-200-8-100-1 200 8 1 470.190156936646 0.001 1 1.18165346041045 1.18165346041045 1.18165346041045 1.18165346041045 1.18165346041045 0 0
weee-300-5-025-1 300 5 0.25 8.07265186309814 0.05 1 0.51917076456403 0.51917076456403 0.51917076456403 0.51917076456403 0.519170764564031 0 0
weee-300-5-025-1 300 5 0.25 8.11866211891174 0.01 1 0.51917076456403 0.51917076456403 0.51917076456403 0.51917076456403 0.519170764564031 0 0
weee-300-5-025-1 300 5 0.25 8.24900484085083 0.001 1 0.51917076456403 0.51917076456403 0.51917076456403 0.51917076456403 0.519170764564031 0 0
weee-300-5-050-1 300 5 0.5 7.98916101455688 0.05 1 0.51917076456403 0.51917076456403 0.51917076456403 0.51917076456403 0.519170764564031 0 0
weee-300-5-050-1 300 5 0.5 8.55463290214539 0.01 1 0.51917076456403 0.51917076456403 0.51917076456403 0.51917076456403 0.519170764564031 0 0
weee-300-5-050-1 300 5 0.5 8.09502100944519 0.001 1 0.51917076456403 0.51917076456403 0.51917076456403 0.51917076456403 0.519170764564031 0 0
weee-300-5-075-1 300 5 0.75 7.95772099494934 0.05 1 0.51917076456403 0.51917076456403 0.51917076456403 0.51917076456403 0.519170764564031 0 0
weee-300-5-075-1 300 5 0.75 8.24919581413269 0.01 1 0.51917076456403 0.51917076456403 0.51917076456403 0.51917076456403 0.519170764564031 0 0
weee-300-5-075-1 300 5 0.75 8.42001104354858 0.001 1 0.51917076456403 0.51917076456403 0.51917076456403 0.51917076456403 0.519170764564031 0 0
weee-300-5-100-1 300 5 1 7.9631290435791 0.05 1 0.51917076456403 0.51917076456403 0.51917076456403 0.51917076456403 0.519170764564031 0 0
weee-300-5-100-1 300 5 1 8.17595410346985 0.01 1 0.51917076456403 0.51917076456403 0.51917076456403 0.51917076456403 0.519170764564031 0 0
weee-300-5-100-1 300 5 1 8.75467491149902 0.001 1 0.51917076456403 0.51917076456403 0.51917076456403 0.51917076456403 0.519170764564031 0 0
weee-300-7-025-1 300 7 0.25 8.29713010787964 0.05 1 0.658453069702011 0.658453069702011 0.658453069702011 0.658453069702011 0.658453069702013 0 0
weee-300-7-025-1 300 7 0.25 8.54296112060547 0.01 1 0.658453069702011 0.658453069702011 0.658453069702011 0.658453069702011 0.658453069702013 0 0
weee-300-7-025-1 300 7 0.25 8.81912803649902 0.001 1 0.658453069702011 0.658453069702011 0.658453069702011 0.658453069702011 0.658453069702013 0 0
weee-300-7-050-1 300 7 0.5 8.92747497558594 0.05 1 0.658453069702011 0.658453069702011 0.658453069702011 0.658453069702011 0.658453069702013 0 0
weee-300-7-050-1 300 7 0.5 8.632572889328 0.01 1 0.658453069702011 0.658453069702011 0.658453069702011 0.658453069702011 0.658453069702013 0 0
weee-300-7-050-1 300 7 0.5 14.4756231307983 0.001 1 0.658453069702011 0.658453069702011 0.658453069702011 0.658453069702011 0.658453069702013 0 0
weee-300-7-075-1 300 7 0.75 8.65931487083435 0.05 1 0.658453069702011 0.658453069702011 0.658453069702011 0.658453069702011 0.658453069702013 0 0
weee-300-7-075-1 300 7 0.75 9.06701707839966 0.01 1 0.658453069702011 0.658453069702011 0.658453069702011 0.658453069702011 0.658453069702013 0 0
weee-300-7-075-1 300 7 0.75 15.2415728569031 0.001 1 0.658453069702011 0.658453069702011 0.658453069702011 0.658453069702011 0.658453069702013 0 0
weee-300-7-100-1 300 7 1 8.52247500419617 0.05 1 0.658453069702011 0.658453069702011 0.658453069702011 0.658453069702011 0.658453069702013 0 0
weee-300-7-100-1 300 7 1 8.81244301795959 0.01 1 0.658453069702011 0.658453069702011 0.658453069702011 0.658453069702011 0.658453069702013 0 0
weee-300-7-100-1 300 7 1 88.3356280326843 0.001 1 0.658453069702011 0.658453069702011 0.658453069702011 0.658453069702011 0.658453069702013 0 0
weee-300-9-025-1 300 9 0.25 9.05707788467407 0.05 1 0.93087565684145 0.93087565684145 0.93087565684145 0.93087565684145 0.930875656841451 0 0
weee-300-9-025-1 300 9 0.25 9.14591789245605 0.01 1 0.93087565684145 0.93087565684145 0.93087565684145 0.93087565684145 0.930875656841451 0 0
weee-300-9-025-1 300 9 0.25 26.2535061836243 0.001 1 0.93087565684145 0.93087565684145 0.93087565684145 0.93087565684145 0.930875656841451 0 0
weee-300-9-050-1 300 9 0.5 9.159991979599 0.05 1 0.93087565684145 0.93087565684145 0.93087565684145 0.93087565684145 0.930875656841451 0 0
weee-300-9-050-1 300 9 0.5 9.45740294456482 0.01 1 0.93087565684145 0.93087565684145 0.93087565684145 0.93087565684145 0.930875656841451 0 0
weee-300-9-050-1 300 9 0.5 40.4290289878845 0.001 1 0.93087565684145 0.93087565684145 0.93087565684145 0.93087565684145 0.930875656841451 0 0
weee-300-9-075-1 300 9 0.75 9.23409914970398 0.05 1 0.93087565684145 0.93087565684145 0.93087565684145 0.93087565684145 0.930875656841451 0 0
weee-300-9-075-1 300 9 0.75 9.32783603668213 0.01 1 0.93087565684145 0.93087565684145 0.93087565684145 0.93087565684145 0.930875656841451 0 0
weee-300-9-075-1 300 9 0.75 43.2011940479279 0.001 1 0.93087565684145 0.93087565684145 0.93087565684145 0.93087565684145 0.930875656841451 0 0
weee-300-9-100-1 300 9 1 9.45866203308105 0.05 1 0.93087565684145 0.93087565684145 0.93087565684145 0.93087565684145 0.930875656841451 0 0
weee-300-9-100-1 300 9 1 9.60399317741394 0.01 1 0.93087565684145 0.93087565684145 0.93087565684145 0.93087565684145 0.930875656841451 0 0
weee-300-9-100-1 300 9 1 51.3118331432343 0.001 1 0.93087565684145 0.93087565684145 0.93087565684145 0.93087565684145 0.930875656841451 0 0
weee-400-11-025-1 400 11 0.25 12.7768049240112 0.05 1 1.02153538680753 1.02153538680753 1.02153538680753 1.02153538680753 1.02153538680753 0 0
weee-400-11-025-1 400 11 0.25 13.2237541675568 0.01 1 1.02153538680753 1.02153538680753 1.02153538680753 1.02153538680753 1.02153538680753 0 0
weee-400-11-025-1 400 11 0.25 116.090348005295 0.001 1 1.02153538680753 1.02153538680753 1.02153538680753 1.02153538680753 1.02153538680753 0 0
weee-400-11-050-1 400 11 0.5 12.9314119815826 0.05 1 1.02153538680753 1.02153538680753 1.02153538680753 1.02153538680753 1.02153538680753 0 0
weee-400-11-050-1 400 11 0.5 14.0036451816559 0.01 1 1.02153538680753 1.02153538680753 1.02153538680753 1.02153538680753 1.02153538680753 0 0
weee-400-11-050-1 400 11 0.5 143.387135028839 0.001 1 1.02153538680753 1.02153538680753 1.02153538680753 1.02153538680753 1.02153538680753 0 0
weee-400-11-075-1 400 11 0.75 15.0009050369263 0.05 1 1.02153538680753 1.02153538680753 1.02153538680753 1.02153538680753 1.02153538680753 0 0
weee-400-11-075-1 400 11 0.75 15.3968811035156 0.01 1 1.02153538680753 1.02153538680753 1.02153538680753 1.02153538680753 1.02153538680753 0 0
weee-400-11-075-1 400 11 0.75 3087.70661997795 0.001 1 1.02153538680753 1.02153538680753 1.02153538680753 1.02153538680753 1.02153538680753 0 0
weee-400-11-100-1 400 11 1 31.817656993866 0.05 1 1.02153538680753 1.02153538680753 1.02153538680753 1.02153538680753 1.02153538680753 0 0
weee-400-11-100-1 400 11 1 128.810600996017 0.01 1 1.02153538680753 1.02153538680753 1.02153538680753 1.02153538680753 1.02153538680753 0 0
weee-400-11-100-1 400 11 1 3607.77966809273 0.001 1 1.02153538680753 1.02153538680753 1.0214852391004 1.0214852391004 NA 1 0
weee-400-7-025-1 400 7 0.25 10.3146679401398 0.05 1 0.710579445874985 0.710579445874985 0.710579445874985 0.710579445874985 0.710579445874984 0 0
weee-400-7-025-1 400 7 0.25 10.4400010108948 0.01 1 0.710579445874985 0.710579445874985 0.710579445874985 0.710579445874985 0.710579445874984 0 0
weee-400-7-025-1 400 7 0.25 19.8404190540314 0.001 1 0.710579445874985 0.710579445874985 0.710579445874985 0.710579445874985 0.710579445874984 0 0
weee-400-7-050-1 400 7 0.5 10.2053458690643 0.05 1 0.710579445874985 0.710579445874985 0.710579445874985 0.710579445874985 0.710579445874984 0 0
weee-400-7-050-1 400 7 0.5 10.2897500991821 0.01 1 0.710579445874985 0.710579445874985 0.710579445874985 0.710579445874985 0.710579445874984 0 0
weee-400-7-050-1 400 7 0.5 11.1173639297485 0.001 1 0.710579445874985 0.710579445874985 0.710579445874985 0.710579445874985 0.710579445874984 0 0
weee-400-7-075-1 400 7 0.75 10.2923228740692 0.05 1 0.710579445874985 0.710579445874985 0.710579445874985 0.710579445874985 0.710579445874984 0 0
weee-400-7-075-1 400 7 0.75 10.5540750026703 0.01 1 0.710579445874985 0.710579445874985 0.710579445874985 0.710579445874985 0.710579445874984 0 0
weee-400-7-075-1 400 7 0.75 13.2169740200043 0.001 1 0.710579445874985 0.710579445874985 0.710579445874985 0.710579445874985 0.710579445874984 0 0
weee-400-7-100-1 400 7 1 10.8048629760742 0.05 1 0.710579445874985 0.710579445874985 0.710579445874985 0.710579445874985 0.710579445874984 0 0
weee-400-7-100-1 400 7 1 10.3743181228638 0.01 1 0.710579445874985 0.710579445874985 0.710579445874985 0.710579445874985 0.710579445874984 0 0
weee-400-7-100-1 400 7 1 23.300409078598 0.001 1 0.710579445874985 0.710579445874985 0.710579445874985 0.710579445874985 0.710579445874984 0 0
weee-400-9-025-1 400 9 0.25 10.7905449867249 0.05 1 0.824705773752676 0.824705773752676 0.824705773752676 0.824705773752676 0.824705773752676 0 0
weee-400-9-025-1 400 9 0.25 11.0124931335449 0.01 1 0.824705773752676 0.824705773752676 0.824705773752676 0.824705773752676 0.824705773752676 0 0
weee-400-9-025-1 400 9 0.25 16.0533990859985 0.001 1 0.824705773752676 0.824705773752676 0.824705773752676 0.824705773752676 0.824705773752676 0 0
weee-400-9-050-1 400 9 0.5 10.6810188293457 0.05 1 0.824705773752676 0.824705773752676 0.824705773752676 0.824705773752676 0.824705773752676 0 0
weee-400-9-050-1 400 9 0.5 10.8513150215149 0.01 1 0.824705773752676 0.824705773752676 0.824705773752676 0.824705773752676 0.824705773752676 0 0
weee-400-9-050-1 400 9 0.5 27.2980179786682 0.001 1 0.824705773752676 0.824705773752676 0.824705773752676 0.824705773752676 0.824705773752676 0 0
weee-400-9-075-1 400 9 0.75 10.8236830234528 0.05 1 0.824705773752676 0.824705773752676 0.824705773752676 0.824705773752676 0.824705773752676 0 0
weee-400-9-075-1 400 9 0.75 11.3786280155182 0.01 1 0.824705773752676 0.824705773752676 0.824705773752676 0.824705773752676 0.824705773752676 0 0
weee-400-9-075-1 400 9 0.75 91.5621259212494 0.001 1 0.824705773752676 0.824705773752676 0.824705773752676 0.824705773752676 0.824705773752676 0 0
weee-400-9-100-1 400 9 1 217.809695005417 0.05 22 0.824705773752676 0.824705773752676 0.82124162485836 0.82124162485836 0.821241624858361 0 0
weee-400-9-100-1 400 9 1 264.924841165543 0.01 22 0.824705773752676 0.824705773752676 0.82124162485836 0.82124162485836 0.821241624858361 0 0
weee-400-9-100-1 400 9 1 1963.16160297394 0.001 222 0.824705773752676 0.824705773752676 0.763068786804964 0.763068786804964 0.763068786804965 0 0
weee-500-10-025-1 500 10 0.25 14.3710250854492 0.05 1 0.823736000002428 0.823736000002428 0.823736000002428 0.823736000002428 0.823736000002429 0 0
weee-500-10-025-1 500 10 0.25 14.989727973938 0.01 1 0.823736000002428 0.823736000002428 0.823736000002428 0.823736000002428 0.823736000002429 0 0
weee-500-10-025-1 500 10 0.25 17.0341410636902 0.001 1 0.823736000002428 0.823736000002428 0.823736000002428 0.823736000002428 0.823736000002429 0 0
weee-500-10-050-1 500 10 0.5 14.9028868675232 0.05 1 0.823736000002428 0.823736000002428 0.823736000002428 0.823736000002428 0.823736000002429 0 0
weee-500-10-050-1 500 10 0.5 15.6090159416199 0.01 1 0.823736000002428 0.823736000002428 0.823736000002428 0.823736000002428 0.823736000002429 0 0
weee-500-10-050-1 500 10 0.5 222.273895978928 0.001 1 0.823736000002428 0.823736000002428 0.823736000002428 0.823736000002428 0.823736000002429 0 0
weee-500-10-075-1 500 10 0.75 15.4427630901337 0.05 1 0.823736000002428 0.823736000002428 0.823736000002428 0.823736000002428 0.823736000002429 0 0
weee-500-10-075-1 500 10 0.75 16.125424861908 0.01 1 0.823736000002428 0.823736000002428 0.823736000002428 0.823736000002428 0.823736000002429 0 0
weee-500-10-075-1 500 10 0.75 166.34325504303 0.001 1 0.823736000002428 0.823736000002428 0.823736000002428 0.823736000002428 0.823736000002429 0 0
weee-500-10-100-1 500 10 1 14.8209021091461 0.05 1 0.823736000002428 0.823736000002428 0.823736000002428 0.823736000002428 0.823736000002429 0 0
weee-500-10-100-1 500 10 1 15.8583159446716 0.01 1 0.823736000002428 0.823736000002428 0.823736000002428 0.823736000002428 0.823736000002429 0 0
weee-500-10-100-1 500 10 1 444.167771100998 0.001 1 0.823736000002428 0.823736000002428 0.823736000002428 0.823736000002428 0.823736000002429 0 0
weee-500-12-025-1 500 12 0.25 18.751207113266 0.05 1 0.982361689094195 0.982361689094195 0.982361689094195 0.982361689094195 0.982361689094194 0 0
weee-500-12-025-1 500 12 0.25 17.5401980876923 0.01 1 0.982361689094195 0.982361689094195 0.982361689094195 0.982361689094195 0.982361689094194 0 0
weee-500-12-025-1 500 12 0.25 489.516229152679 0.001 1 0.982361689094195 0.982361689094195 0.982361689094195 0.982361689094195 0.982361689094194 0 0
weee-500-12-050-1 500 12 0.5 20.2284648418427 0.05 1 0.982361689094195 0.982361689094195 0.982361689094195 0.982361689094195 0.982361689094194 0 0
weee-500-12-050-1 500 12 0.5 18.9969849586487 0.01 1 0.982361689094195 0.982361689094195 0.982361689094195 0.982361689094195 0.982361689094194 0 0
weee-500-12-050-1 500 12 0.5 2936.22223711014 0.001 1 0.982361689094195 0.982361689094195 0.982361689094195 0.982361689094195 0.982361689094194 0 0
weee-500-12-075-1 500 12 0.75 24.4552788734436 0.05 1 0.982361689094195 0.982361689094195 0.982361689094195 0.982361689094195 0.982361689094194 0 0
weee-500-12-075-1 500 12 0.75 25.6910300254822 0.01 1 0.982361689094195 0.982361689094195 0.982361689094195 0.982361689094195 0.982361689094194 0 0
weee-500-12-075-1 500 12 0.75 3609.69793701172 0.001 1 0.982361689094195 0.982361689094195 0.982292612717819 0.982292612717819 NA 1 0
weee-500-12-100-1 500 12 1 3615.02509784698 0.05 141 0.982361689094195 0.982361689094195 0.961455457106568 0.961455457106568 NA 1 0
weee-500-12-100-1 500 12 1 3603.73552513123 0.01 148 0.982361689094195 0.982361689094195 0.96071339248498 0.96071339248498 NA 1 0
weee-500-12-100-1 500 12 1 3619.00102806091 0.001 153 0.982361689094195 0.982361689094195 0.959940926515793 0.959940926515793 NA 1 0
weee-500-8-025-1 500 8 0.25 12.9983019828796 0.05 1 0.649088811334782 0.649088811334782 0.649088811334782 0.649088811334782 0.649088811334781 0 0
weee-500-8-025-1 500 8 0.25 13.2770099639893 0.01 1 0.649088811334782 0.649088811334782 0.649088811334782 0.649088811334782 0.649088811334781 0 0
weee-500-8-025-1 500 8 0.25 15.0685601234436 0.001 1 0.649088811334782 0.649088811334782 0.649088811334782 0.649088811334782 0.649088811334781 0 0
weee-500-8-050-1 500 8 0.5 13.0518190860748 0.05 1 0.649088811334782 0.649088811334782 0.649088811334782 0.649088811334782 0.649088811334781 0 0
weee-500-8-050-1 500 8 0.5 12.7772629261017 0.01 1 0.649088811334782 0.649088811334782 0.649088811334782 0.649088811334782 0.649088811334781 0 0
