            instance  instanceType     n   m        R  beta  duplDist  seed  alpha  ubAlg  testType  tau       time  ubiTime  ubiIterToBest  ubiTtb  ubiAvgCons  ubiMinCons  ubiAvg  ubi  ubiReal   ubRbTime  ubRbIterToBest      ubrbTtb   ubRbAvgCons  ubRbMinCons  ubRbAvg    ubRb  ubRbReal  ubsTime  ubsSigma  ubsSubsetSize  ubsIter  ubsTtb  ubsBsIter  ubsIterToBest  bsNumColorCalls  ubsAvgColorTime  ubs  ubsReal
  weee-4000-65-050-7          weee  4000  65  7997904   0.5        97     1  0.001   ubrb        ub    1     163.01       NA             NA      NA          NA          NA      NA   NA       NA  163.01013            4618      24.9579  405520.79175       297253  0.00000  297253   1.14029       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-400-11-050-10          weee   400  11    79801   0.5         0     1  0.001   ubrb        ub    1   0.058097       NA             NA      NA          NA          NA      NA   NA       NA    0.05805             654    0.0369074    4992.50750         2044  0.00000    2044   0.94497       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2400-41-075-1          weee  2400  41  2878787  0.75        14     1  0.001   ubrb        ub    1    23.2079       NA             NA      NA          NA          NA      NA   NA       NA   23.20782            2577       1.7002  142242.48708        87054  0.00000   87054   1.02686       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  study-800-17-010-8         study   800  17       57   0.1    319544     1  0.001   ubrb        ub    1   0.527315       NA             NA      NA          NA          NA      NA   NA       NA    0.52726             862    0.0413493      23.64375           22  0.00000      22  36.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1200-23-100-4          weee  1200  23   719400     1         1     1  0.001   ubrb        ub    1    1.86766       NA             NA      NA          NA          NA      NA   NA       NA    1.86761            1518     0.495401   37252.23083        17315  0.00000   17315   0.91158       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-2800-47-010-4         study  2800  47       60   0.1   3918541     1  0.001   ubrb        ub    1    32.9605       NA             NA      NA          NA          NA      NA   NA       NA   32.96041            2940      1.63485      27.42107           26  0.00000      26  38.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 weee-1200-23-075-10          weee  1200  23   719398  0.75         3     1  0.001   ubrb        ub    1    1.86441       NA             NA      NA          NA          NA      NA   NA       NA    1.86436            2372      1.82251   36526.35083        19737  0.00000   19737   0.97880       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3200-53-100-4          weee  3200  53  5118361     1        40     1  0.001   ubrb        ub    1    69.0681       NA             NA      NA          NA          NA      NA   NA       NA   69.06808            3426      4.82349  258784.29562       184337  0.00000  184337   1.12132       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2000-35-025-9          weee  2000  35  1998992  0.25         9     1  0.001   ubrb        ub    1    11.5434       NA             NA      NA          NA          NA      NA   NA       NA   11.54337            2068     0.385304  100868.26700        65324  0.00000   65324   1.07328       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-800-17-050-9          weee   800  17   319600   0.5         1     1  0.001   ubrb        ub    1   0.483317       NA             NA      NA          NA          NA      NA   NA       NA    0.48327             811   0.00648336   17507.80375         6549  0.00000    6549   0.84055       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-3200-53-010-4         study  3200  53       59   0.1   5118342     1  0.001   ubrb        ub    1     52.476       NA             NA      NA          NA          NA      NA   NA       NA   52.47597            3227     0.446187      27.26750           26  0.00000      26  38.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3200-53-050-8          weee  3200  53  5118364   0.5        37     1  0.001   ubrb        ub    1    68.7677       NA             NA      NA          NA          NA      NA   NA       NA   68.76761            5128      41.5958  259402.49438       195748  0.00000  195748   1.15977       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-400-11-100-9          weee   400  11    79801     1         0     1  0.001   ubrb        ub    1  0.0580852       NA             NA      NA          NA          NA      NA   NA       NA    0.05804             408   0.00128058    5001.36750         1808  0.00000    1808   0.87115       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-4000-65-010-7         study  4000  65       63   0.1   7997938     1  0.001   ubrb        ub    1    118.326       NA             NA      NA          NA          NA      NA   NA       NA  118.32624            5959      57.9636      28.90900           27  0.00000      27  38.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1200-23-050-5          weee  1200  23   719400   0.5         1     1  0.001   ubrb        ub    1    1.87136       NA             NA      NA          NA          NA      NA   NA       NA    1.87130            1342     0.220385   35956.93417        17388  0.00000   17388   0.91736       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-2000-35-010-3         study  2000  35       61   0.1   1998940     1  0.001   ubrb        ub    1    10.0505       NA             NA      NA          NA          NA      NA   NA       NA   10.05049            2056     0.280952      27.60600           26  0.00000      26  37.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  study-400-11-000-4         study   400  11       49     0     79752     1  0.001   ubrb        ub    1  0.0691091       NA             NA      NA          NA          NA      NA   NA       NA    0.06906             458   0.00996907      21.49250           19  0.00000      19  35.00000       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1200-23-025-4          weee  1200  23   719400  0.25         1     1  0.001   ubrb        ub    1    1.87617       NA             NA      NA          NA          NA      NA   NA       NA    1.87612            1518     0.496312   37252.23083        17315  0.00000   17315   0.91158       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
