            instance  instanceType     n   m        R  beta  duplDist  seed  alpha  ubAlg  testType  tau       time  ubiTime  ubiIterToBest  ubiTtb  ubiAvgCons  ubiMinCons  ubiAvg  ubi  ubiReal  ubRbTime  ubRbIterToBest  ubrbTtb  ubRbAvgCons  ubRbMinCons  ubRbAvg  ubRb  ubRbReal     ubsTime  ubsSigma  ubsSubsetSize  ubsIter     ubsTtb  ubsBsIter  ubsIterToBest  ubsNumImproves  ubsNumColorCalls  ubsAvgColorTime     ubs   ubsReal
 weee-2800-47-100-28          weee  2800  47  3918576     1        25     1  0.001    ubs        ub    1    12.4025       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    12.40241      1.05             50      100          0          0             -1               0               100          0.00167  126108   1.05737
study-2000-35-010-19         study  2000  35       60   0.1   1998941     1  0.001    ubs        ub    1    2.34007       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     2.34001      1.05             38       76    1.82874         15              3               3                91          0.00206      25  37.00000
 weee-2400-41-100-18          weee  2400  41  2878789     1        12     1  0.001    ubs        ub    1    7.89962       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     7.89957      1.05             44       88          0          0             -1               0                88          0.00198   96039   1.07668
study-1600-29-010-30         study  1600  29       59   0.1   1279142     1  0.001    ubs        ub    1    1.17739       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     1.17734      1.05             32       64   0.918322         15             12               3                79          0.00197      24  37.00000
 weee-2000-35-100-20          weee  2000  35  1998993     1         8     1  0.001    ubs        ub    1    4.22957       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     4.22953      1.05             38       76          0          0             -1               0                76          0.00165   60677   1.02583
study-4000-65-010-24         study  4000  65       62   0.1   7997939     1  0.001    ubs        ub    1    16.2082       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    16.20814      1.05             68      136    14.1373         21              4               4               157          0.00153      27  38.00000
 weee-2800-47-100-26          weee  2800  47  3918573     1        28     1  0.001    ubs        ub    1    12.7694       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    12.76931      1.05             50      100          0          0             -1               0               100          0.00174  125018   1.05207
 weee-2800-47-100-24          weee  2800  47  3918577     1        24     1  0.001    ubs        ub    1    12.3301       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    12.33000      1.05             50      100          0          0             -1               0               100          0.00198  121352   1.04194
 study-400-11-010-25         study   400  11       50   0.1     79751     1  0.001    ubs        ub    1    0.11129       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.11124      1.05             14       28  0.0745758         15             12               3                43          0.00211      18  34.00000
 weee-3200-53-100-22          weee  3200  53  5118362     1        39     1  0.001    ubs        ub    1    20.6358       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    20.63577      1.05             56      112          0          0             -1               0               112          0.00243  182131   1.12207
 weee-2000-35-100-13          weee  2000  35  1998997     1         4     1  0.001    ubs        ub    1    4.16173       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     4.16169      1.05             38       76          0          0             -1               0                76          0.00163   64106   1.06123
study-2400-41-010-28         study  2400  41       59   0.1   2878742     1  0.001    ubs        ub    1     3.6218       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     3.62175      1.05             44       88    2.91296         20              4               4               108          0.00200      25  37.00000
study-2800-47-010-29         study  2800  47       59   0.1   3918542     1  0.001    ubs        ub    1    5.68741       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     5.68737      1.05             50      100    5.04969         20             41               4               120          0.00156      25  37.00000
