            instance  instanceType     n   m        R  beta  duplDist  seed  alpha  ubAlg  testType  tau       time  ubiTime  ubiIterToBest  ubiTtb  ubiAvgCons  ubiMinCons  ubiAvg  ubi  ubiReal  ubRbTime  ubRbIterToBest  ubrbTtb  ubRbAvgCons  ubRbMinCons  ubRbAvg  ubRb  ubRbReal     ubsTime  ubsSigma  ubsSubsetSize  ubsIter     ubsTtb  ubsBsIter  ubsIterToBest  ubsNumImproves  ubsNumColorCalls  ubsAvgColorTime     ubs   ubsReal
  weee-3200-53-050-2          weee  3200  53  5118369   0.5        32     1  0.001    ubs        ub    1    20.4349       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    20.43483       1.5             79      158          0          0             -1               0               158          0.00161  167868   1.06942
  weee-4000-65-025-1          weee  4000  65  7997895  0.25       106     1  0.001    ubs        ub    1    43.1315       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    43.13144       1.5             97      194          0          0             -1               0               194          0.00168  265952   1.07899
study-3600-59-000-10         study  3600  59       59     0   6478142     1  0.001    ubs        ub    1    12.6834       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    12.68334       1.5             88      176    9.01893         10              2               2               186          0.00160      26  38.00000
  weee-800-17-075-10          weee   800  17   319601  0.75         0     1  0.001    ubs        ub    1   0.315235       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.31518       1.5             25       50          0          0             -1               0                50          0.00167    9439   1.01164
   weee-400-11-025-6          weee   400  11    79801  0.25         0     1  0.001    ubs        ub    1  0.0918166       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.09176       1.5             16       32          0          0             -1               0                32          0.00171    2248   0.98199
study-4000-65-010-10         study  4000  65       62   0.1   7997939     1  0.001    ubs        ub    1    18.5108       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    18.51077       1.5             97      194    12.9152         15              3               3               209          0.00201      28  38.00000
  study-800-17-000-5         study   800  17       54     0    319547     1  0.001    ubs        ub    1   0.215841       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.21579       1.5             25       50   0.124345         15              9               3                65          0.00132      21  35.00000
  weee-4000-65-100-9          weee  4000  65  7997881     1       120     1  0.001    ubs        ub    1    87.4355       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    87.43548       1.5             97      194     81.864         18             52               1               212          0.21699  300095   1.14583
  weee-2000-35-050-1          weee  2000  35  1998995   0.5         6     1  0.001    ubs        ub    1    4.39452       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     4.39448       1.5             52      104    3.81347         16             34               1               120          0.00145   58797   1.00185
  weee-1200-23-075-4          weee  1200  23   719400  0.75         1     1  0.001    ubs        ub    1    0.78775       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.78770       1.5             34       68          0          0             -1               0                68          0.00148   17315   0.91158
  weee-2800-47-050-5          weee  2800  47  3918584   0.5        17     1  0.001    ubs        ub    1    13.2032       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    13.20312       1.5             70      140          0          0             -1               0               140          0.00176  134434   1.10525
 weee-3200-53-050-10          weee  3200  53  5118370   0.5        31     1  0.001    ubs        ub    1    20.4438       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    20.44378       1.5             79      158    17.6012         18              1               1               176          0.00150  162710   1.05315
 study-3200-53-000-7         study  3200  53       60     0   5118341     1  0.001    ubs        ub    1    8.72873       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     8.72868       1.5             79      158    5.83292         10              2               2               168          0.00151      26  38.00000
 study-3200-53-000-5         study  3200  53       58     0   5118343     1  0.001    ubs        ub    1    8.73177       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     8.73172       1.5             79      158    5.97647         10              2               2               168          0.00158      25  38.00000
 study-3600-59-010-5         study  3600  59       60   0.1   6478141     1  0.001    ubs        ub    1    13.7613       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    13.76122       1.5             88      176    10.4849         15             69               3               191          0.00192      25  37.00000
 weee-2000-35-025-10          weee  2000  35  1998996  0.25         5     1  0.001    ubs        ub    1    4.22315       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     4.22311       1.5             52      104          0          0             -1               0               104          0.00139   57297   0.99847
  weee-3600-59-100-7          weee  3600  59  6478147     1        54     1  0.001    ubs        ub    1    32.0044       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    32.00435       1.5             88      176          0          0             -1               0               176          0.00162  203803   1.04908
  weee-4000-65-075-1          weee  4000  65  7997895  0.75       106     1  0.001    ubs        ub    1     43.121       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    43.12098       1.5             97      194          0          0             -1               0               194          0.00206  265952   1.07899
 study-4000-65-010-8         study  4000  65       62   0.1   7997939     1  0.001    ubs        ub    1    17.7942       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    17.79415       1.5             97      194    11.9972         10              2               2               204          0.00173      27  38.00000
  weee-2400-41-075-2          weee  2400  41  2878782  0.75        19     1  0.001    ubs        ub    1    7.87631       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     7.87626       1.5             61      122    7.22169         16             61               1               138          0.00172  100256   1.10696
 study-1200-23-000-1         study  1200  23       56     0    719345     1  0.001    ubs        ub    1   0.461156       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.46111       1.5             34       68   0.256604         10              2               2                78          0.00132      22  36.00000
  weee-2000-35-100-9          weee  2000  35  1998992     1         9     1  0.001    ubs        ub    1    4.56782       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     4.56777       1.5             52      104          0          0             -1               0               104          0.00157   65324   1.07328
study-2000-35-010-10         study  2000  35       58   0.1   1998943     1  0.001    ubs        ub    1    2.25566       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     2.25560       1.5             52      104    1.50787         15             11               3               119          0.00138      24  36.00000
  weee-3200-53-075-2          weee  3200  53  5118369  0.75        32     1  0.001    ubs        ub    1    21.8145       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    21.81443       1.5             79      158          0          0             -1               0               158          0.00197  167868   1.06942
  weee-1600-29-050-9          weee  1600  29  1279196   0.5         5     1  0.001    ubs        ub    1    2.32414       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     2.32409       1.5             43       86          0          0             -1               0                86          0.00174   33579   0.94250
 study-3200-53-010-2         study  3200  53       59   0.1   5118342     1  0.001    ubs        ub    1    9.32674       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     9.32669       1.5             79      158     7.5512         15             73               3               173          0.00153      25  37.00000
   weee-400-11-025-9          weee   400  11    79801  0.25         0     1  0.001    ubs        ub    1  0.0973365       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.09729       1.5             16       32          0          0             -1               0                32          0.00189    1808   0.87115
   weee-800-17-075-6          weee   800  17   319601  0.75         0     1  0.001    ubs        ub    1   0.334629       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.33457       1.5             25       50   0.219391         14              4               1                64          0.00162   10466   1.06263
  weee-2800-47-050-9          weee  2800  47  3918580   0.5        21     1  0.001    ubs        ub    1    12.5772       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    12.57716       1.5             70      140          0          0             -1               0               140          0.00152  124723   1.05734
 weee-2000-35-050-10          weee  2000  35  1998996   0.5         5     1  0.001    ubs        ub    1    4.20093       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     4.20089       1.5             52      104          0          0             -1               0               104          0.00149   57297   0.99847
  weee-1600-29-050-6          weee  1600  29  1279198   0.5         3     1  0.001    ubs        ub    1    2.18247       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     2.18242       1.5             43       86          0          0             -1               0                86          0.00150   44332   1.10984
  weee-2400-41-100-8          weee  2400  41  2878785     1        16     1  0.001    ubs        ub    1    7.80202       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     7.80197       1.5             61      122          0          0             -1               0               122          0.00152   99433   1.10301
 study-1600-29-010-2         study  1600  29       56   0.1   1279145     1  0.001    ubs        ub    1    1.46583       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     1.46578       1.5             43       86    1.21514         15             51               3               101          0.00184      23  36.00000
 study-2400-41-010-6         study  2400  41       59   0.1   2878742     1  0.001    ubs        ub    1    4.10269       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     4.10264       1.5             61      122    3.13752         10             40               2               132          0.00163      25  37.00000
  weee-2400-41-050-5          weee  2400  41  2878790   0.5        11     1  0.001    ubs        ub    1    7.68736       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     7.68732       1.5             61      122          0          0             -1               0               122          0.00145  102200   1.12486
   weee-400-11-100-1          weee   400  11    79801     1         0     1  0.001    ubs        ub    1  0.0723083       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.07227       1.5             16       32          0          0             -1               0                32          0.00123    3076   1.17441
 study-3600-59-000-3         study  3600  59       62     0   6478139     1  0.001    ubs        ub    1    13.4243       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    13.42425       1.5             88      176    9.31351         10              2               2               186          0.00182      27  38.00000
   weee-400-11-050-9          weee   400  11    79801   0.5         0     1  0.001    ubs        ub    1  0.0735098       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.07347       1.5             16       32          0          0             -1               0                32          0.00123    1808   0.87115
  weee-2000-35-050-8          weee  2000  35  1998995   0.5         6     1  0.001    ubs        ub    1    4.35991       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     4.35986       1.5             52      104          0          0             -1               0               104          0.00139   63272   1.05148
   weee-400-11-100-3          weee   400  11    79801     1         0     1  0.001    ubs        ub    1  0.0656687       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.06563       1.5             16       32          0          0             -1               0                32          0.00111    2065   0.94432
  weee-1600-29-025-7          weee  1600  29  1279198  0.25         3     1  0.001    ubs        ub    1    2.24165       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     2.24160       1.5             43       86          0          0             -1               0                86          0.00148   38407   1.01765
  weee-1600-29-075-9          weee  1600  29  1279196  0.75         5     1  0.001    ubs        ub    1    2.21558       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     2.21553       1.5             43       86          0          0             -1               0                86          0.00148   33579   0.94250
 weee-1600-29-050-10          weee  1600  29  1279200   0.5         1     1  0.001    ubs        ub    1    2.30132       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     2.30127       1.5             43       86          0          0             -1               0                86          0.00167   39733   1.04167
 weee-4000-65-075-10          weee  4000  65  7997920  0.75        81     1  0.001    ubs        ub    1    98.2441       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    98.24407       1.5             97      194          0          0             -1               0               194          0.28299  254456   1.05263
  weee-1600-29-050-1          weee  1600  29  1279197   0.5         4     1  0.001    ubs        ub    1    2.34953       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     2.34948       1.5             43       86          0          0             -1               0                86          0.00173   41084   1.05352
  weee-2400-41-100-4          weee  2400  41  2878785     1        16     1  0.001    ubs        ub    1    8.31374       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     8.31368       1.5             61      122          0          0             -1               0               122          0.00170   88900   1.03755
  weee-2800-47-050-3          weee  2800  47  3918567   0.5        34     1  0.001    ubs        ub    1    751.555       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA   751.55514       1.5             70      140     141.89         17              1               1               157          4.70839  125985   1.06528
  weee-2800-47-100-9          weee  2800  47  3918580     1        21     1  0.001    ubs        ub    1    12.2272       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    12.22712       1.5             70      140          0          0             -1               0               140          0.00144  124723   1.05734
  weee-1600-29-100-1          weee  1600  29  1279197     1         4     1  0.001    ubs        ub    1    2.16246       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     2.16242       1.5             43       86          0          0             -1               0                86          0.00149   41084   1.05352
  weee-1600-29-025-4          weee  1600  29  1279197  0.25         4     1  0.001    ubs        ub    1    2.03606       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     2.03601       1.5             43       86          0          0             -1               0                86          0.00144   37411   1.00622
 study-1200-23-000-5         study  1200  23       54     0    719347     1  0.001    ubs        ub    1   0.468137       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.46810       1.5             34       68   0.270929         15              3               3                83          0.00125      22  36.00000
  weee-3200-53-075-6          weee  3200  53  5118375  0.75        26     1  0.001    ubs        ub    1    19.2824       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    19.28232       1.5             79      158          0          0             -1               0               158          0.00161  174055   1.08686
 study-2800-47-000-2         study  2800  47       61     0   3918540     1  0.001    ubs        ub    1    5.53892       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     5.53887       1.5             70      140    3.82065         10              2               2               150          0.00138      26  38.00000
  weee-1600-29-025-1          weee  1600  29  1279197  0.25         4     1  0.001    ubs        ub    1      2.114       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     2.11396       1.5             43       86          0          0             -1               0                86          0.00143   41084   1.05352
 study-3200-53-000-4         study  3200  53       59     0   5118342     1  0.001    ubs        ub    1    8.49579       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     8.49575       1.5             79      158     5.7969         15              3               3               173          0.00146      25  37.00000
  weee-2000-35-025-1          weee  2000  35  1998995  0.25         6     1  0.001    ubs        ub    1    4.25637       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     4.25632       1.5             52      104      3.684         16             34               1               120          0.00138   58797   1.00185
 study-2800-47-000-4         study  2800  47       60     0   3918541     1  0.001    ubs        ub    1    5.55759       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     5.55755       1.5             70      140     3.7955         10              2               2               150          0.00139      26  38.00000
 study-3600-59-010-9         study  3600  59       61   0.1   6478140     1  0.001    ubs        ub    1    12.8679       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    12.86784       1.5             88      176    11.6482         15            132               3               191          0.00160      26  37.00000
  study-800-17-000-9         study   800  17       56     0    319545     1  0.001    ubs        ub    1   0.186819       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.18677       1.5             25       50  0.0978466         15              3               3                65          0.00114      22  35.00000
 study-1200-23-010-4         study  1200  23       56   0.1    719345     1  0.001    ubs        ub    1   0.525218       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.52517       1.5             34       68   0.283681         15              3               3                83          0.00140      22  36.00000
 study-3200-53-000-3         study  3200  53       63     0   5118338     1  0.001    ubs        ub    1    8.56635       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     8.56629       1.5             79      158    6.00031         10              2               2               168          0.00175      27  37.00000
  weee-1600-29-025-5          weee  1600  29  1279201  0.25         0     1  0.001    ubs        ub    1    2.08775       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     2.08770       1.5             43       86          0          0             -1               0                86          0.00153   40659   1.05175
  weee-1200-23-050-7          weee  1200  23   719398   0.5         3     1  0.001    ubs        ub    1      0.725       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.72496       1.5             34       68          0          0             -1               0                68          0.00137   22100   1.03646
 study-2400-41-010-8         study  2400  41       61   0.1   2878740     1  0.001    ubs        ub    1    4.01866       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     4.01862       1.5             61      122    2.65563         15              3               3               137          0.00153      25  37.00000
   weee-400-11-025-5          weee   400  11    79801  0.25         0     1  0.001    ubs        ub    1  0.0701639       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.07012       1.5             16       32          0          0             -1               0                32          0.00126    2361   1.03687
  weee-2400-41-050-7          weee  2400  41  2878788   0.5        13     1  0.001    ubs        ub    1    8.81616       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     8.81611       1.5             61      122          0          0             -1               0               122          0.00172   88650   1.02902
  weee-3200-53-050-3          weee  3200  53  5118372   0.5        29     1  0.001    ubs        ub    1    21.0599       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    21.05989       1.5             79      158          0          0             -1               0               158          0.00160  165692   1.05900
 study-1600-29-000-2         study  1600  29       56     0   1279145     1  0.001    ubs        ub    1    1.18379       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     1.18375       1.5             43       86   0.980901         15             51               3               101          0.00136      23  36.00000
   weee-400-11-025-3          weee   400  11    79801  0.25         0     1  0.001    ubs        ub    1  0.0639479       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.06391       1.5             16       32          0          0             -1               0                32          0.00106    2065   0.94432
  weee-4000-65-050-6          weee  4000  65  7997903   0.5        98     1  0.001    ubs        ub    1       1800       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.00028       1.5             97       86          0          0             -1               0                86         20.47928  291670   1.13021
  weee-4000-65-100-6          weee  4000  65  7997903     1        98     1  0.001    ubs        ub    1       1800       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.00030       1.5             97       86          0          0             -1               0                86         20.48130  291670   1.13021
 study-4000-65-000-2         study  4000  65       62     0   7997939     1  0.001    ubs        ub    1    16.5243       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    16.52428       1.5             97      194    12.3644         10             29               2               204          0.00157      27  38.00000
  study-400-11-010-2         study   400  11       52   0.1     79749     1  0.001    ubs        ub    1  0.0666396       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.06660       1.5             16       32   0.027317          5              1               1                37          0.00117      19  34.00000
  weee-3600-59-075-2          weee  3600  59  6478145  0.75        56     1  0.001    ubs        ub    1    267.172       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA   267.17154       1.5             88      176          0          0             -1               0               176          1.35232  219863   1.09090
 study-3600-59-000-4         study  3600  59       62     0   6478139     1  0.001    ubs        ub    1    12.3692       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    12.36911       1.5             88      176    9.43978         15             57               3               191          0.00149      26  37.00000
  weee-3600-59-100-5          weee  3600  59  6478139     1        62     1  0.001    ubs        ub    1    29.9467       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    29.94663       1.5             88      176          0          0             -1               0               176          0.00178  184209   0.99236
 study-3600-59-010-2         study  3600  59       60   0.1   6478141     1  0.001    ubs        ub    1    11.9459       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    11.94580       1.5             88      176    8.37562         10              2               2               186          0.00149      25  38.00000
   weee-800-17-075-2          weee   800  17   319601  0.75         0     1  0.001    ubs        ub    1    0.23746       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.23742       1.5             25       50          0          0             -1               0                50          0.00112   10067   1.04106
   weee-400-11-100-7          weee   400  11    79801     1         0     1  0.001    ubs        ub    1  0.0615215       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.06148       1.5             16       32          0          0             -1               0                32          0.00104    2362   1.01333
  weee-2000-35-075-1          weee  2000  35  1998995  0.75         6     1  0.001    ubs        ub    1    4.39207       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     4.39202       1.5             52      104    3.79429         16             34               1               120          0.00148   58797   1.00185
 study-3600-59-000-6         study  3600  59       61     0   6478140     1  0.001    ubs        ub    1    12.8798       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    12.87979       1.5             88      176    8.57021         10              2               2               186          0.00167      27  38.00000
 study-3200-53-000-9         study  3200  53       61     0   5118340     1  0.001    ubs        ub    1     8.7857       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     8.78564       1.5             79      158    5.90509         10              2               2               168          0.00162      28  38.00000
  weee-2000-35-050-3          weee  2000  35  1998996   0.5         5     1  0.001    ubs        ub    1    4.59571       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     4.59566       1.5             52      104          0          0             -1               0               104          0.00166   62486   1.03687
  weee-3200-53-050-4          weee  3200  53  5118361   0.5        40     1  0.001    ubs        ub    1     19.436       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    19.43597       1.5             79      158          0          0             -1               0               158          0.00146  179204   1.10475
study-2400-41-000-10         study  2400  41       60     0   2878741     1  0.001    ubs        ub    1    3.75469       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     3.75465       1.5             61      122    2.44545         10              2               2               132          0.00135      25  37.00000
  weee-1600-29-100-2          weee  1600  29  1279197     1         4     1  0.001    ubs        ub    1    2.20338       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     2.20334       1.5             43       86    1.81544         16              5               1               102          0.00136   38706   1.02262
 study-1200-23-000-6         study  1200  23       58     0    719343     1  0.001    ubs        ub    1   0.494762       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.49472       1.5             34       68   0.274808         10              2               2                78          0.00129      24  36.00000
 study-1600-29-000-8         study  1600  29       57     0   1279144     1  0.001    ubs        ub    1    1.20081       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     1.20077       1.5             43       86    0.81497         15             17               3               101          0.00136      23  36.00000
  weee-1200-23-025-5          weee  1200  23   719400  0.25         1     1  0.001    ubs        ub    1   0.746338       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.74629       1.5             34       68          0          0             -1               0                68          0.00142   17147   0.91050
   weee-800-17-025-8          weee   800  17   319601  0.25         0     1  0.001    ubs        ub    1   0.262395       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.26235       1.5             25       50          0          0             -1               0                50          0.00131    8715   0.97488
 weee-2400-41-075-10          weee  2400  41  2878788  0.75        13     1  0.001    ubs        ub    1    7.77756       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     7.77751       1.5             61      122          0          0             -1               0               122          0.00151  103643   1.12160
  weee-4000-65-050-4          weee  4000  65  7997891   0.5       110     1  0.001    ubs        ub    1    42.2939       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA    42.29383       1.5             97      194    35.7191         18              1               1               212          0.00161  286428   1.11834
   weee-800-17-025-5          weee   800  17   319601  0.25         0     1  0.001    ubs        ub    1   0.248418       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.24837       1.5             25       50          0          0             -1               0                50          0.00133   10479   1.08147
  weee-800-17-025-10          weee   800  17   319601  0.25         0     1  0.001    ubs        ub    1   0.310607       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.31055       1.5             25       50          0          0             -1               0                50          0.00163    9439   1.01164
  weee-1200-23-050-1          weee  1200  23   719399   0.5         2     1  0.001    ubs        ub    1   0.833573       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.83352       1.5             34       68          0          0             -1               0                68          0.00157   18837   0.95063
  study-800-17-000-2         study   800  17       54     0    319547     1  0.001    ubs        ub    1   0.231353       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.23130       1.5             25       50   0.115133         10              2               2                60          0.00161      20  35.00000
 study-2800-47-010-4         study  2800  47       60   0.1   3918541     1  0.001    ubs        ub    1    6.46907       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     6.46902       1.5             70      140    4.50827         10              2               2               150          0.00166      26  38.00000
  weee-4000-65-075-6          weee  4000  65  7997903  0.75        98     1  0.001    ubs        ub    1       1800       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA  1800.00026       1.5             97       86          0          0             -1               0                86         20.48221  291670   1.13021
 weee-2400-41-100-10          weee  2400  41  2878788     1        13     1  0.001    ubs        ub    1    7.61374       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     7.61369       1.5             61      122          0          0             -1               0               122          0.00148  103643   1.12160
  study-800-17-010-8         study   800  17       57   0.1    319544     1  0.001    ubs        ub    1   0.185727       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     0.18568       1.5             25       50    0.11239         15              9               3                65          0.00107      22  36.00000
  weee-1600-29-050-7          weee  1600  29  1279198   0.5         3     1  0.001    ubs        ub    1    2.13817       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     2.13812       1.5             43       86          0          0             -1               0                86          0.00140   38407   1.01765
  weee-2000-35-075-7          weee  2000  35  1998995  0.75         6     1  0.001    ubs        ub    1    4.40126       NA             NA      NA          NA          NA      NA   NA       NA        NA              NA       NA           NA           NA       NA    NA        NA     4.40121       1.5             52      104          0          0             -1               0               104          0.00142   58792   1.01506
