            instance  instanceType     n   m        R  beta  duplDist  seed  alpha  ubAlg  testType  tau        time   ubiTime  ubiIterToBest       ubiTtb    ubiAvgCons  ubiMinCons        ubiAvg     ubi   ubiReal  ubRbTime  ubRbIterToBest  ubrbTtb  ubRbAvgCons  ubRbMinCons  ubRbAvg  ubRb  ubRbReal  ubsTime  ubsSigma  ubsSubsetSize  ubsIter  ubsTtb  ubsBsIter  ubsIterToBest  bsNumColorCalls  ubsAvgColorTime  ubs  ubsReal
  weee-3600-59-025-6          weee  3600  59  6478130  0.25        71     1  0.001    ubi        ub    1     12.1429  12.14284            528      1.77454  386923.31222      232724  337615.47639  225660   1.10804        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-2000-35-000-5         study  2000  35       59     0   1998942     1  0.001    ubi        ub    1    0.771689   0.77164            668     0.259287      35.73000          30      33.96400      29  41.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
study-3600-59-000-10         study  3600  59       59     0   6478142     1  0.001    ubi        ub    1     4.38294   4.38289            539     0.670987      36.79167          32      35.25083      31  43.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3200-53-025-1          weee  3200  53  5118359  0.25        42     1  0.001    ubi        ub    1     8.45146   8.45141            986      2.62165  306516.81156      172364  266365.34719  168015   1.07073        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2800-47-100-4          weee  2800  47  3918573     1        28     1  0.001    ubi        ub    1     5.25106   5.25101            161     0.297193  236230.47357      147344  204341.48179  141426   1.12771        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2800-47-025-4          weee  2800  47  3918573  0.25        28     1  0.001    ubi        ub    1     5.27154   5.27149            161     0.293529  236230.47357      147344  204341.48179  141426   1.12771        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-2800-47-010-2         study  2800  47       61   0.1   3918540     1  0.001    ubi        ub    1     1.99633   1.99628            201     0.143877      36.44857          31      34.85714      30  42.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-1600-29-010-8         study  1600  29       57   0.1   1279144     1  0.001    ubi        ub    1    0.399033   0.39899              1  0.000277078      34.17312          28      32.20250      28  41.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-400-11-100-8          weee   400  11    79801     1         0     1  0.001    ubi        ub    1   0.0180071   0.01796             88    0.0040605    6659.57750        1904    4974.65500    1831   0.89616        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-400-11-075-6          weee   400  11    79801  0.75         0     1  0.001    ubi        ub    1   0.0178843   0.01784             19  0.000881753    6590.60000        2248    4792.61750    2248   0.98199        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-800-17-050-2          weee   800  17   319601   0.5         0     1  0.001    ubi        ub    1    0.121218   0.12117              9   0.00191302   22797.78125       10458   17834.66250   10067   1.04106        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-400-11-075-3          weee   400  11    79801  0.75         0     1  0.001    ubi        ub    1   0.0180805   0.01804             22    0.0010459    6702.33000        2065    4842.03000    2065   0.94432        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2000-35-050-8          weee  2000  35  1998995   0.5         6     1  0.001    ubi        ub    1     1.87583   1.87578            169     0.149685  122738.72650       63272  103918.35150   63272   1.05148        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
study-2000-35-010-10         study  2000  35       58   0.1   1998943     1  0.001    ubi        ub    1    0.788179   0.78813            913       0.3588      35.67650          30      33.84700      29  41.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  study-400-11-010-7         study   400  11       50   0.1     79751     1  0.001    ubi        ub    1   0.0105346   0.01049            289   0.00760698      28.99750          23      26.01250      20  36.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-3600-59-010-2         study  3600  59       60   0.1   6478141     1  0.001    ubi        ub    1     4.44361   4.44356           2284      2.86179      35.88917          31      34.32472      30  43.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1600-29-100-6          weee  1600  29  1279198     1         3     1  0.001    ubi        ub    1    0.897596   0.89755           1371     0.781239   79898.37875       45633   67233.74625   44332   1.10984        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1600-29-100-4          weee  1600  29  1279197     1         4     1  0.001    ubi        ub    1    0.874199   0.87415           1104     0.594065   80249.55750       37411   67529.34438   37411   1.00622        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-400-11-025-9          weee   400  11    79801  0.25         0     1  0.001    ubi        ub    1   0.0180498   0.01800              8  0.000273782    6438.02250        1808    4878.27750    1808   0.87115        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1600-29-100-3          weee  1600  29  1279195     1         6     1  0.001    ubi        ub    1      0.9048   0.90475            175    0.0987167   79577.56062       37879   66103.89937   37717   1.01595        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1600-29-075-5          weee  1600  29  1279201  0.75         0     1  0.001    ubi        ub    1    0.880586   0.88054             82    0.0441518   81437.23563       40837   68265.27250   40659   1.05175        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-1600-29-000-8         study  1600  29       57     0   1279144     1  0.001    ubi        ub    1    0.402353   0.40230              1  0.000282329      34.17312          28      32.20250      28  41.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-2800-47-000-3         study  2800  47       61     0   3918540     1  0.001    ubi        ub    1     2.06526   2.06521           1235      0.91322      36.27214          31      34.63464      30  42.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-3600-59-000-1         study  3600  59       61     0   6478140     1  0.001    ubi        ub    1     4.72843   4.72837           2653      3.56366      38.63278          33      37.05111      32  42.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3600-59-050-5          weee  3600  59  6478139   0.5        62     1  0.001    ubi        ub    1      12.634  12.63391            254      0.89236  385429.10667      193627  335647.21472  184209   0.99236        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
study-3600-59-010-10         study  3600  59       59   0.1   6478142     1  0.001    ubi        ub    1     4.44712   4.44707            539      0.67122      36.79167          32      35.25083      31  43.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2000-35-100-7          weee  2000  35  1998995     1         6     1  0.001    ubi        ub    1     1.88621   1.88616            267     0.244288  121209.13150       71803  102580.82000   58792   1.01506        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-400-11-100-6          weee   400  11    79801     1         0     1  0.001    ubi        ub    1    0.019033   0.01899             19  0.000958427    6590.60000        2248    4792.61750    2248   0.98199        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-3200-53-010-9         study  3200  53       61   0.1   5118340     1  0.001    ubi        ub    1     3.09831   3.09827           2246      2.18696      38.76906          34      37.16250      32  42.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1600-29-075-1          weee  1600  29  1279197  0.75         4     1  0.001    ubi        ub    1    0.888175   0.88813             72    0.0484331   79861.13250       41084   66329.63125   41084   1.05352        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-800-17-025-9          weee   800  17   319600  0.25         1     1  0.001    ubi        ub    1    0.114427   0.11438             11   0.00198506   22214.82500        8061   17805.63875    6549   0.84055        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-400-11-050-3          weee   400  11    79801   0.5         0     1  0.001    ubi        ub    1   0.0180345   0.01799             22   0.00106366    6702.33000        2065    4842.03000    2065   0.94432        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-3200-53-000-9         study  3200  53       61     0   5118340     1  0.001    ubi        ub    1     3.17371   3.17366           2246      2.24716      38.76906          34      37.16250      32  42.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2800-47-050-1          weee  2800  47  3918579   0.5        22     1  0.001    ubi        ub    1     5.28469   5.28464           1527      2.87815  233856.17536      139501  201836.95750  136495   1.10845        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-400-11-025-6          weee   400  11    79801  0.25         0     1  0.001    ubi        ub    1   0.0190679   0.01902             19  0.000938017    6590.60000        2248    4792.61750    2248   0.98199        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2400-41-025-6          weee  2400  41  2878792  0.25         9     1  0.001    ubi        ub    1     3.16192   3.16188            209     0.287281  174815.19042       92137  150139.13208   80192   0.98135        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-2400-41-000-5         study  2400  41       59     0   2878742     1  0.001    ubi        ub    1     1.28352   1.28347            251     0.133368      36.04542          31      34.21292      30  42.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-1200-23-010-8         study  1200  23       56   0.1    719345     1  0.001    ubi        ub    1    0.176894   0.17684             56   0.00828158      32.60833          27      30.42167      26  40.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1600-29-025-9          weee  1600  29  1279196  0.25         5     1  0.001    ubi        ub    1    0.888832   0.88878            237     0.132854   81479.19937       37945   67879.88250   33579   0.94250        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-800-17-075-7          weee   800  17   319601  0.75         0     1  0.001    ubi        ub    1    0.121186   0.12113             68    0.0102275   22105.93125        9088   17408.07125    9088   0.99286        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2400-41-075-9          weee  2400  41  2878786  0.75        15     1  0.001    ubi        ub    1     3.22716   3.22711            117     0.163692  176907.44042       91585  151262.20833   84322   1.00350        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2800-47-050-3          weee  2800  47  3918567   0.5        34     1  0.001    ubi        ub    1     5.37099   5.37094             41    0.0739187  235820.35571      135115  204720.62929  127382   1.07125        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-1200-23-000-6         study  1200  23       58     0    719343     1  0.001    ubi        ub    1    0.197484   0.19743            443    0.0732801      34.92667          28      32.86083      28  40.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2400-41-100-9          weee  2400  41  2878786     1        15     1  0.001    ubi        ub    1     3.13434   3.13429            117     0.154386  176907.44042       91585  151262.20833   84322   1.00350        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-400-11-025-4          weee   400  11    79801  0.25         0     1  0.001    ubi        ub    1   0.0195103   0.01945              4  0.000190039    6934.94500        2413    5143.34500    1990   0.92535        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 weee-2400-41-025-10          weee  2400  41  2878788  0.25        13     1  0.001    ubi        ub    1     3.13491   3.13486            164     0.231717  174835.76042      103643  150272.59708  103643   1.12160        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1200-23-025-7          weee  1200  23   719398  0.25         3     1  0.001    ubi        ub    1    0.368494   0.36845            478     0.143336   47584.98083       22100   39267.49917   22100   1.03646        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2800-47-025-8          weee  2800  47  3918585  0.25        16     1  0.001    ubi        ub    1     5.49502   5.49497           2106       4.1422  235598.17786      138447  202927.84429  132824   1.08873        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2400-41-025-4          weee  2400  41  2878785  0.25        16     1  0.001    ubi        ub    1     3.31971   3.31966            443     0.630185  176253.83500       99701  150299.79125   88900   1.03755        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-800-17-050-8          weee   800  17   319601   0.5         0     1  0.001    ubi        ub    1    0.120023   0.11997             35   0.00569528   22359.04875        8795   17886.42625    8715   0.97488        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1200-23-100-1          weee  1200  23   719399     1         2     1  0.001    ubi        ub    1    0.394202   0.39415            260    0.0843316   46792.84500       18884   38194.41417   18837   0.95063        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1600-29-025-7          weee  1600  29  1279198  0.25         3     1  0.001    ubi        ub    1    0.917482   0.91742            132    0.0724078   78992.64000       41215   65769.99375   38407   1.01765        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 weee-2800-47-075-10          weee  2800  47  3918581  0.75        20     1  0.001    ubi        ub    1      5.2241   5.22405           1157      2.08781  235277.96464      127269  204519.82071  114566   1.01032        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-2400-41-010-7         study  2400  41       62   0.1   2878739     1  0.001    ubi        ub    1     1.32855   1.32849           1073     0.592416      35.99792          30      34.26250      30  42.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2400-41-050-4          weee  2400  41  2878785   0.5        16     1  0.001    ubi        ub    1      3.3203   3.32025            443     0.616492  176253.83500       99701  150299.79125   88900   1.03755        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1600-29-100-5          weee  1600  29  1279201     1         0     1  0.001    ubi        ub    1     0.89455   0.89450             82    0.0448159   81437.23563       40837   68265.27250   40659   1.05175        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-800-17-075-4          weee   800  17   319601  0.75         0     1  0.001    ubi        ub    1    0.117954   0.11790            150    0.0214465   21040.44875        6975   17007.06250    6975   0.86808        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-800-17-050-5          weee   800  17   319601   0.5         0     1  0.001    ubi        ub    1    0.119994   0.11995              3  0.000948433   22397.64625       10693   17799.66000   10479   1.08147        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-2000-35-000-8         study  2000  35       59     0   1998942     1  0.001    ubi        ub    1    0.783865   0.78381            425     0.164655      35.71050          30      33.89550      29  41.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  study-400-11-010-1         study   400  11       56   0.1     79745     1  0.001    ubi        ub    1   0.0104332   0.01038            132    0.0034952      31.02000          23      27.96500      23  37.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-400-11-075-1          weee   400  11    79801  0.75         0     1  0.001    ubi        ub    1    0.017604   0.01756             83   0.00377779    6726.11000        3076    5093.15250    3076   1.17441        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3200-53-075-2          weee  3200  53  5118369  0.75        32     1  0.001    ubi        ub    1     8.72501   8.72496           1303      3.61716  306788.78187      177171  265485.21656  167868   1.06942        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-400-11-025-5          weee   400  11    79801  0.25         0     1  0.001    ubi        ub    1   0.0182153   0.01817              4  0.000197045    6472.91500        2361    4923.97000    2361   1.03687        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3600-59-100-8          weee  3600  59  6478121     1        80     1  0.001    ubi        ub    1     12.8174  12.81731           2806      10.0111  381943.56833      237244  334411.96417  225539   1.10489        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2400-41-025-9          weee  2400  41  2878786  0.25        15     1  0.001    ubi        ub    1     3.23538   3.23533            117     0.155792  176907.44042       91585  151262.20833   84322   1.00350        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1200-23-100-9          weee  1200  23   719399     1         2     1  0.001    ubi        ub    1    0.388492   0.38844             47     0.014812   47076.69167       18617   38534.75167   18395   0.93822        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2000-35-050-6          weee  2000  35  1998994   0.5         7     1  0.001    ubi        ub    1     1.80915   1.80910            650     0.600178  123090.42650       63912  105044.63600   62788   1.04890        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3600-59-025-3          weee  3600  59  6478127  0.25        74     1  0.001    ubi        ub    1     12.8555  12.85541           2811      9.90864  388230.69056      225458  336424.64111  216931   1.08062        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
study-2800-47-000-10         study  2800  47       62     0   3918539     1  0.001    ubi        ub    1     2.09325   2.09320            411     0.306176      38.32464          33      36.64714      32  42.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3600-59-050-6          weee  3600  59  6478130   0.5        71     1  0.001    ubi        ub    1     12.3379  12.33780            528      1.94709  386923.31222      232724  337615.47639  225660   1.10804        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-2800-47-000-4         study  2800  47       60     0   3918541     1  0.001    ubi        ub    1     2.07393   2.07389           1550      1.14429      36.33929          32      34.73107      30  42.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2000-35-050-9          weee  2000  35  1998992   0.5         9     1  0.001    ubi        ub    1     1.83709   1.83704             16    0.0174903  123736.42450       72225  104449.93450   65324   1.07328        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2000-35-050-1          weee  2000  35  1998995   0.5         6     1  0.001    ubi        ub    1      1.8096   1.80955            194     0.175234  122545.72850       60231  103622.34950   59846   1.01080        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1600-29-050-7          weee  1600  29  1279198   0.5         3     1  0.001    ubi        ub    1    0.898672   0.89862            132    0.0702528   78992.64000       41215   65769.99375   38407   1.01765        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1600-29-050-9          weee  1600  29  1279196   0.5         5     1  0.001    ubi        ub    1    0.886723   0.88667            237     0.132643   81479.19937       37945   67879.88250   33579   0.94250        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2400-41-025-8          weee  2400  41  2878785  0.25        16     1  0.001    ubi        ub    1     3.11276   3.11272            979      1.30796  172184.76917       99433  148718.98917   99433   1.10301        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-3200-53-000-1         study  3200  53       61     0   5118340     1  0.001    ubi        ub    1     3.03008   3.03003             82     0.079955      36.62469          31      35.02969      31  43.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-4000-65-000-2         study  4000  65       62     0   7997939     1  0.001    ubi        ub    1     7.13354   7.13349           1828       3.2628      37.95425          33      36.52225      32  43.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-3600-59-010-9         study  3600  59       61   0.1   6478140     1  0.001    ubi        ub    1     4.68129   4.68124            125     0.172606      37.75889          33      36.27167      32  43.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3200-53-075-5          weee  3200  53  5118377  0.75        24     1  0.001    ubi        ub    1     8.61808   8.61803            719      1.96793  307877.58250      176690  265589.51719  171809   1.08382        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2800-47-100-2          weee  2800  47  3918567     1        34     1  0.001    ubi        ub    1     5.48311   5.48306            167     0.319534  235545.67607      146644  203380.53286  140403   1.12016        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-1200-23-010-5         study  1200  23       54   0.1    719347     1  0.001    ubi        ub    1    0.182069   0.18202             40   0.00615759      32.90917          27      30.78417      26  40.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-1200-23-010-4         study  1200  23       56   0.1    719345     1  0.001    ubi        ub    1    0.188139   0.18809             25   0.00403516      32.90333          27      30.83000      26  40.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2400-41-075-2          weee  2400  41  2878782  0.75        19     1  0.001    ubi        ub    1     3.26188   3.26184            526     0.741047  176376.01000      101478  151214.79250  101478   1.11389        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-2800-47-050-9          weee  2800  47  3918580   0.5        21     1  0.001    ubi        ub    1     5.42931   5.42925             32    0.0552511  235633.26607      124723  204042.57357  124723   1.05734        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3600-59-100-3          weee  3600  59  6478127     1        74     1  0.001    ubi        ub    1     13.1223  13.12230           2811      10.3316  388230.69056      225458  336424.64111  216931   1.08062        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-2800-47-010-8         study  2800  47       63   0.1   3918538     1  0.001    ubi        ub    1     2.12899   2.12894            523     0.396648      37.44500          32      35.78393      32  43.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3200-53-025-2          weee  3200  53  5118369  0.25        32     1  0.001    ubi        ub    1     8.74155   8.74150           1303      3.76795  306788.78187      177171  265485.21656  167868   1.06942        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-4000-65-050-3          weee  4000  65  7997907   0.5        94     1  0.001    ubi        ub    1     19.0776  19.07753            609      2.71671  473492.77050      272763  414051.21050  269334   1.08600        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-3600-59-025-7          weee  3600  59  6478147  0.25        54     1  0.001    ubi        ub    1     11.8952  11.89520           3479      11.5336  383560.31778      221842  336137.63611  203803   1.04908        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-3200-53-000-7         study  3200  53       60     0   5118341     1  0.001    ubi        ub    1     2.99837   2.99832            866     0.821855      36.77375          32      35.12125      31  43.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1600-29-025-1          weee  1600  29  1279197  0.25         4     1  0.001    ubi        ub    1    0.900181   0.90013             72    0.0488978   79861.13250       41084   66329.63125   41084   1.05352        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-2800-47-000-2         study  2800  47       61     0   3918540     1  0.001    ubi        ub    1     2.02202   2.02197            201     0.148011      36.44857          31      34.85714      30  42.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
   weee-800-17-025-6          weee   800  17   319601  0.25         0     1  0.001    ubi        ub    1    0.115684   0.11564            202    0.0293423   22520.81125       10987   17849.12375   10857   1.08248        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
  weee-1600-29-100-7          weee  1600  29  1279198     1         3     1  0.001    ubi        ub    1    0.903203   0.90316            132    0.0709097   78992.64000       41215   65769.99375   38407   1.01765        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-1600-29-010-1         study  1600  29       61   0.1   1279140     1  0.001    ubi        ub    1    0.415726   0.41568            555     0.147662      36.31188          31      34.26687      29  40.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
 study-2000-35-010-6         study  2000  35       59   0.1   1998942     1  0.001    ubi        ub    1    0.792352   0.79230             32    0.0131103      36.56450          31      34.75150      30  41.00000        NA              NA       NA           NA           NA       NA    NA        NA       NA        NA             NA       NA      NA         NA             NA               NA               NA   NA       NA
